WASTE_ID,LAT_WWTP,LON_WWTP,POP_SERVED,geometry
19872,51.588,7.739,86160,"POLYGON ((7.828831528411952 51.53215231314457, 7.828831528411952 51.64377911930809, 7.649168471588046 51.64377911930809, 7.649168471588046 51.53215231314457, 7.828831528411952 51.53215231314457))"
19873,51.582,8.296,9395,"POLYGON ((8.385831528411952 51.526144940687665, 8.385831528411952 51.63778648840457, 8.206168471588047 51.63778648840457, 8.206168471588047 51.526144940687665, 8.385831528411952 51.526144940687665))"
19875,51.572,8.397,1719,"POLYGON ((8.486831528411953 51.51613265462321, 8.486831528411953 51.627798768875, 8.307168471588048 51.627798768875, 8.307168471588048 51.51613265462321, 8.486831528411953 51.51613265462321))"
19877,52.2,8.607,48583,"POLYGON ((8.696831528411952 52.14490751248065, 8.696831528411952 52.25502427850832, 8.517168471588047 52.25502427850832, 8.517168471588047 52.14490751248065, 8.696831528411952 52.14490751248065))"
19879,52.165,8.672,4100,"POLYGON ((8.761831528411953 52.10986415238255, 8.761831528411953 52.22006761726109, 8.582168471588048 52.22006761726109, 8.582168471588048 52.10986415238255, 8.761831528411953 52.10986415238255))"
19880,52.18,8.616,14000,"POLYGON ((8.70583152841195 52.124882732758685, 8.70583152841195 52.23504904602047, 8.526168471588045 52.23504904602047, 8.526168471588045 52.124882732758685, 8.70583152841195 52.124882732758685))"
19881,52.208,8.727,71000,"POLYGON ((8.816831528411953 52.15291742625268, 8.816831528411953 52.2630143696295, 8.637168471588048 52.2630143696295, 8.637168471588048 52.15291742625268, 8.816831528411953 52.15291742625268))"
19882,52.151,8.476,17683,"POLYGON ((8.565831528411953 52.09584681411391, 8.565831528411953 52.20608494702011, 8.386168471588048 52.20608494702011, 8.386168471588048 52.09584681411391, 8.565831528411953 52.09584681411391))"
19883,52.184,8.86,21200,"POLYGON ((8.94983152841195 52.1288876881649, 8.94983152841195 52.23904409305355, 8.770168471588047 52.23904409305355, 8.770168471588047 52.1288876881649, 8.94983152841195 52.1288876881649))"
19885,52.085,8.718,60000,"POLYGON ((8.807831528411953 52.02976512101512, 8.807831528411953 52.14016660022169, 8.628168471588047 52.14016660022169, 8.628168471588047 52.02976512101512, 8.807831528411953 52.02976512101512))"
19886,52.051,8.767,6300,"POLYGON ((8.856831528411952 51.99572306534112, 8.856831528411952 52.106208635484, 8.677168471588047 52.106208635484, 8.677168471588047 51.99572306534112, 8.856831528411952 51.99572306534112))"
19887,52.001,9.076,8501,"POLYGON ((9.165831528411951 51.94566125419201, 9.165831528411951 52.05627041679067, 8.986168471588048 52.05627041679067, 8.986168471588048 51.94566125419201, 9.165831528411951 51.94566125419201))"
19888,51.941,9.069,3254,"POLYGON ((9.158831528411953 51.885587136548985, 9.158831528411953 51.99634449889755, 8.979168471588048 51.99634449889755, 8.979168471588048 51.885587136548985, 9.158831528411953 51.885587136548985))"
19889,51.925,9.098,11503,"POLYGON ((9.187831528411952 51.8695673821227, 9.187831528411952 51.98036424389815, 9.008168471588048 51.98036424389815, 9.008168471588048 51.8695673821227, 9.187831528411952 51.8695673821227))"
19891,52.026,8.981,9367,"POLYGON ((9.070831528411953 51.970692154491886, 9.070831528411953 52.08123953138601, 8.891168471588047 52.08123953138601, 8.891168471588047 51.970692154491886, 9.070831528411953 51.970692154491886))"
19892,52.112,9.094,17500,"POLYGON ((9.183831528411952 52.056798532050244, 9.183831528411952 52.16713320546435, 9.004168471588047 52.16713320546435, 9.004168471588047 52.056798532050244, 9.183831528411952 52.056798532050244))"
19894,52.183,8.991,2732,"POLYGON ((9.08083152841195 52.127886449288134, 9.08083152841195 52.2380453313204, 8.901168471588047 52.2380453313204, 8.901168471588047 52.127886449288134, 9.08083152841195 52.127886449288134))"
19896,52.004,8.769,65252,"POLYGON ((8.858831528411953 51.94866496167079, 8.858831528411953 52.059266711096555, 8.679168471588047 52.059266711096555, 8.679168471588047 51.94866496167079, 8.858831528411953 51.94866496167079))"
19897,52.023,8.857,72000,"POLYGON ((8.94683152841195 51.96768844589877, 8.94683152841195 52.078243238188946, 8.767168471588047 52.078243238188946, 8.767168471588047 51.96768844589877, 8.94683152841195 51.96768844589877))"
19898,52.036,8.73,4068,"POLYGON ((8.819831528411953 51.98070451756598, 8.819831528411953 52.09122717428455, 8.640168471588048 52.09122717428455, 8.640168471588048 51.98070451756598, 8.819831528411953 51.98070451756598))"
19899,51.887,9.278,2319,"POLYGON ((9.367831528411951 51.83152048271999, 9.367831528411951 51.94241112100038, 9.188168471588048 51.94241112100038, 9.188168471588048 51.83152048271999, 9.367831528411951 51.83152048271999))"
19900,51.917,9.254,2371,"POLYGON ((9.34383152841195 51.8615575065335, 9.34383152841195 51.97237411478252, 9.164168471588047 51.97237411478252, 9.164168471588047 51.8615575065335, 9.34383152841195 51.8615575065335))"
19901,51.965,8.659,5442,"POLYGON ((8.748831528411953 51.90961677630519, 8.748831528411953 52.02031487331981, 8.569168471588048 52.02031487331981, 8.569168471588048 51.90961677630519, 8.748831528411953 51.90961677630519))"
19902,51.934,9.197,9150,"POLYGON ((9.286831528411952 51.87857849345469, 9.286831528411952 51.989353137865464, 9.107168471588047 51.989353137865464, 9.107168471588047 51.87857849345469, 9.286831528411952 51.87857849345469))"
19903,51.8,8.817,9161,"POLYGON ((8.906831528411951 51.74441319986912, 8.906831528411951 51.85551835324811, 8.727168471588048 51.85551835324811, 8.727168471588048 51.74441319986912, 8.906831528411951 51.74441319986912))"
19904,52.219,8.821,65000,"POLYGON ((8.910831528411952 52.16393105944588, 8.910831528411952 52.27400074317318, 8.731168471588047 52.27400074317318, 8.731168471588047 52.16393105944588, 8.910831528411952 52.16393105944588))"
19906,52.307,8.812,20584,"POLYGON ((8.901831528411952 52.252040198156834, 8.901831528411952 52.36189165871909, 8.722168471588047 52.36189165871909, 8.722168471588047 52.252040198156834, 8.901831528411952 52.252040198156834))"
19907,52.247,8.691,14400,"POLYGON ((8.780831528411952 52.19196577129446, 8.780831528411952 52.30196604851836, 8.60116847158805 52.30196604851836, 8.60116847158805 52.19196577129446, 8.780831528411952 52.19196577129446))"
19908,52.324,8.618,126400,"POLYGON ((8.707831528411951 52.269061296749236, 8.707831528411951 52.37887057068223, 8.528168471588048 52.37887057068223, 8.528168471588048 52.269061296749236, 8.707831528411951 52.269061296749236))"
19910,52.191,8.938,7748,"POLYGON ((9.027831528411953 52.13589636077331, 9.027831528411953 52.24603542471711, 8.848168471588048 52.24603542471711, 8.848168471588048 52.13589636077331, 9.027831528411953 52.13589636077331))"
19911,52.262,8.979,7053,"POLYGON ((9.06883152841195 52.20698437234474, 9.06883152841195 52.316947456705826, 8.889168471588047 52.316947456705826, 8.889168471588047 52.20698437234474, 9.06883152841195 52.20698437234474))"
19912,52.429,8.632,16850,"POLYGON ((8.721831528411952 52.37419171890277, 8.721831528411952 52.4837402142564, 8.542168471588047 52.4837402142564, 8.542168471588047 52.37419171890277, 8.721831528411952 52.37419171890277))"
19913,52.435,8.484,16000,"POLYGON ((8.57383152841195 52.380199177171406, 8.57383152841195 52.48973275977124, 8.394168471588047 52.48973275977124, 8.394168471588047 52.380199177171406, 8.57383152841195 52.380199177171406))"
19914,52.132,8.672,126342,"POLYGON ((8.761831528411953 52.076823288883446, 8.761831528411953 52.187108460727856, 8.582168471588048 52.187108460727856, 8.582168471588048 52.076823288883446, 8.761831528411953 52.076823288883446))"
19916,51.982,8.987,2021,"POLYGON ((9.076831528411953 51.92663777702315, 9.076831528411953 52.037293882673964, 8.897168471588047 52.037293882673964, 8.897168471588047 51.92663777702315, 9.076831528411953 51.92663777702315))"
19917,50.798,6.23,75351,"POLYGON ((6.319831528411953 50.74118691505855, 6.319831528411953 50.854744100865425, 6.140168471588049 50.854744100865425, 6.140168471588049 50.74118691505855, 6.319831528411953 50.74118691505855))"
19918,52.012,8.671,14103,"POLYGON ((8.76083152841195 51.9566748490239, 8.76083152841195 52.06725682850627, 8.581168471588045 52.06725682850627, 8.581168471588045 51.9566748490239, 8.76083152841195 51.9566748490239))"
19919,52.169,8.911,10417,"POLYGON ((9.00083152841195 52.11386910677938, 9.00083152841195 52.224062665298554, 8.821168471588047 52.224062665298554, 8.821168471588047 52.11386910677938, 9.00083152841195 52.11386910677938))"
19920,50.841,6.059,22068,"POLYGON ((6.148831528411952 50.78423918524546, 6.148831528411952 50.89769185200315, 5.9691684715880475 50.89769185200315, 5.9691684715880475 50.78423918524546, 6.148831528411952 50.78423918524546))"
19921,51.919,7.591,16000,"POLYGON ((7.680831528411952 51.86355997532929, 7.680831528411952 51.974371647162435, 7.501168471588048 51.974371647162435, 7.501168471588048 51.86355997532929, 7.680831528411952 51.86355997532929))"
19922,51.937,7.697,38800,"POLYGON ((7.786831528411951 51.881582197536474, 7.786831528411951 51.99234943555161, 7.6071684715880465 51.99234943555161, 7.6071684715880465 51.881582197536474, 7.786831528411951 51.881582197536474))"
19923,51.891,7.641,27000,"POLYGON ((7.730831528411953 51.83552541834826, 7.730831528411953 51.94640618771387, 7.551168471588047 51.94640618771387, 7.551168471588047 51.83552541834826, 7.730831528411953 51.83552541834826))"
19924,52.008,7.651,285000,"POLYGON ((7.7408315284119515 51.95266990521226, 7.7408315284119515 52.06326176993583, 7.561168471588047 52.06326176993583, 7.561168471588047 51.95266990521226, 7.7408315284119515 51.95266990521226))"
19925,52.044,8.599,106533,"POLYGON ((8.688831528411951 51.98871440924029, 8.688831528411951 52.099217287394346, 8.509168471588048 52.099217287394346, 8.509168471588048 51.98871440924029, 8.688831528411951 51.98871440924029))"
19926,51.803,7.627,12202,"POLYGON ((7.716831528411951 51.747416897141726, 7.716831528411951 51.858514657709925, 7.537168471588046 51.858514657709925, 7.537168471588046 51.747416897141726, 7.716831528411951 51.747416897141726))"
19927,51.747,7.676,4488,"POLYGON ((7.765831528411952 51.69134790657036, 7.765831528411952 51.80258361602907, 7.5861684715880475 51.80258361602907, 7.5861684715880475 51.69134790657036, 7.765831528411952 51.69134790657036))"
19928,51.981,7.262,13685,"POLYGON ((7.351831528411951 51.92563654155162, 7.351831528411951 52.03629511755236, 7.172168471588047 52.03629511755236, 7.172168471588047 51.92563654155162, 7.351831528411951 51.92563654155162))"
19929,51.936,7.135,115093,"POLYGON ((7.2248315284119515 51.88058096282563, 7.2248315284119515 51.99135066967306, 7.045168471588047 51.99135066967306, 7.045168471588047 51.88058096282563, 7.2248315284119515 51.88058096282563))"
19931,51.851,7.387,8083,"POLYGON ((7.476831528411951 51.79547607425907, 7.476831528411951 51.906455508445525, 7.297168471588047 51.906455508445525, 7.297168471588047 51.79547607425907, 7.476831528411951 51.79547607425907))"
19932,51.89,7.266,2832,"POLYGON ((7.355831528411952 51.83452418441579, 7.355831528411952 51.945407421060786, 7.176168471588047 51.945407421060786, 7.176168471588047 51.83452418441579, 7.355831528411952 51.83452418441579))"
19933,52.067,8.617,189990,"POLYGON ((8.706831528411954 52.01174285381821, 8.706831528411954 52.12218885660041, 8.527168471588048 52.12218885660041, 8.527168471588048 52.01174285381821, 8.706831528411954 52.01174285381821))"
19934,51.987,7.454,10724,"POLYGON ((7.5438315284119515 51.931643954634254, 7.5438315284119515 52.04228770802985, 7.364168471588047 52.04228770802985, 7.364168471588047 51.931643954634254, 7.5438315284119515 51.931643954634254))"
19935,51.755,7.458,35985,"POLYGON ((7.547831528411952 51.699357759106896, 7.547831528411952 51.810573768083984, 7.3681684715880476 51.810573768083984, 7.3681684715880476 51.699357759106896, 7.547831528411952 51.699357759106896))"
19936,51.749,7.509,15163,"POLYGON ((7.598831528411951 51.69335036960259, 7.598831528411951 51.80458115414419, 7.419168471588047 51.80458115414419, 7.419168471588047 51.69335036960259, 7.598831528411951 51.69335036960259))"
19937,51.891,7.437,21798,"POLYGON ((7.526831528411951 51.83552541834826, 7.526831528411951 51.94640618771387, 7.347168471588047 51.94640618771387, 7.347168471588047 51.83552541834826, 7.526831528411951 51.83552541834826))"
19938,51.696,7.347,12006,"POLYGON ((7.436831528411952 51.64028512221036, 7.436831528411952 51.75164637124414, 7.257168471588048 51.75164637124414, 7.257168471588048 51.64028512221036, 7.436831528411952 51.64028512221036))"
19941,51.834,7.465,19379,"POLYGON ((7.554831528411952 51.77845511122958, 7.554831528411952 51.889476461588494, 7.375168471588047 51.889476461588494, 7.375168471588047 51.77845511122958, 7.554831528411952 51.77845511122958))"
19942,52.05,7.49,12580,"POLYGON ((7.579831528411952 51.99472182870467, 7.579831528411952 52.105209871521545, 7.4001684715880485 52.105209871521545, 7.4001684715880485 51.99472182870467, 7.579831528411952 51.99472182870467))"
19943,52.172,7.564,74815,"POLYGON ((7.653831528411951 52.11687282275366, 7.653831528411951 52.227058951150866, 7.474168471588048 52.227058951150866, 7.474168471588048 52.11687282275366, 7.653831528411951 52.11687282275366))"
19945,52.309,7.594,26068,"POLYGON ((7.683831528411952 52.254042680092624, 7.683831528411952 52.36388917802388, 7.504168471588048 52.36388917802388, 7.504168471588048 52.254042680092624, 7.683831528411952 52.254042680092624))"
19946,52.382,7.583,6874,"POLYGON ((7.672831528411953 52.32713331663797, 7.672831528411953 52.43679858698713, 7.4931684715880476 52.43679858698713, 7.4931684715880476 52.32713331663797, 7.672831528411953 52.32713331663797))"
19948,52.288,7.64,100405,"POLYGON ((7.729831528411951 52.23301662311348, 7.729831528411951 52.342915221993415, 7.550168471588047 52.342915221993415, 7.550168471588047 52.23301662311348, 7.729831528411951 52.23301662311348))"
19950,52.071,7.364,7168,"POLYGON ((7.453831528411951 52.015747801612086, 7.453831528411951 52.126183911208244, 7.274168471588046 52.126183911208244, 7.274168471588046 52.015747801612086, 7.453831528411951 52.015747801612086))"
19951,52.171,7.832,35800,"POLYGON ((7.9218315284119525 52.115871584078754, 7.9218315284119525 52.22606018921684, 7.742168471588049 52.22606018921684, 7.742168471588049 52.115871584078754, 7.9218315284119525 52.115871584078754))"
19952,52.291,7.925,8259,"POLYGON ((8.014831528411952 52.23602034508611, 8.014831528411952 52.34591150187708, 7.835168471588047 52.34591150187708, 7.835168471588047 52.23602034508611, 8.014831528411952 52.23602034508611))"
19954,52.155,7.22,15481,"POLYGON ((7.309831528411951 52.099851767568346, 7.309831528411951 52.2100799959953, 7.130168471588047 52.2100799959953, 7.130168471588047 52.099851767568346, 7.309831528411951 52.099851767568346))"
19955,52.344,7.786,69707,"POLYGON ((7.875831528411951 52.28908612482613, 7.875831528411951 52.39884575505438, 7.696168471588047 52.39884575505438, 7.696168471588047 52.28908612482613, 7.875831528411951 52.28908612482613))"
19956,52.229,7.338,54757,"POLYGON ((7.427831528411952 52.173943455022524, 7.427831528411952 52.283988353729676, 7.2481684715880474 52.283988353729676, 7.2481684715880474 52.173943455022524, 7.427831528411952 52.173943455022524))"
19957,52.103,7.48,11350,"POLYGON ((7.569831528411952 52.047787393673595, 7.569831528411952 52.15814433840833, 7.390168471588048 52.15814433840833, 7.390168471588048 52.047787393673595, 7.569831528411952 52.047787393673595))"
19958,52.197,7.203,24066,"POLYGON ((7.292831528411952 52.141903795093526, 7.292831528411952 52.25202799406184, 7.1131684715880485 52.25202799406184, 7.1131684715880485 52.141903795093526, 7.292831528411952 52.141903795093526))"
19959,52.364,7.697,14950,"POLYGON ((7.786831528411951 52.30911095960654, 7.786831528411951 52.41882093275617, 7.6071684715880465 52.41882093275617, 7.6071684715880465 52.30911095960654, 7.786831528411951 52.30911095960654))"
19961,52.163,7.624,7727,"POLYGON ((7.7138315284119505 52.10786167528507, 7.7138315284119505 52.21807009314189, 7.534168471588046 52.21807009314189, 7.534168471588046 52.10786167528507, 7.7138315284119505 52.10786167528507))"
19962,52.114,7.377,17275,"POLYGON ((7.4668315284119515 52.058801007430375, 7.4668315284119515 52.16913073129239, 7.287168471588047 52.16913073129239, 7.287168471588047 52.058801007430375, 7.4668315284119515 52.058801007430375))"
19963,52.163,7.336,30358,"POLYGON ((7.425831528411952 52.10786167528507, 7.425831528411952 52.21807009314189, 7.246168471588048 52.21807009314189, 7.246168471588048 52.10786167528507, 7.425831528411952 52.10786167528507))"
19964,52.135,7.426,15312,"POLYGON ((7.515831528411951 52.07982700298946, 7.515831528411951 52.190104748439246, 7.336168471588048 52.190104748439246, 7.336168471588048 52.07982700298946, 7.515831528411951 52.07982700298946))"
19965,52.224,7.903,3237,"POLYGON ((7.992831528411951 52.16893725702414, 7.992831528411951 52.278994548660435, 7.813168471588047 52.278994548660435, 7.813168471588047 52.16893725702414, 7.992831528411951 52.16893725702414))"
19967,52.325,7.9,13428,"POLYGON ((7.989831528411951 52.27006253799384, 7.989831528411951 52.37986933005931, 7.810168471588049 52.37986933005931, 7.810168471588049 52.27006253799384, 7.989831528411951 52.27006253799384))"
19968,51.775,7.871,58115,"POLYGON ((7.960831528411952 51.71938239520247, 7.960831528411952 51.83054914349038, 7.781168471588048 51.83054914349038, 7.781168471588048 51.71938239520247, 7.960831528411952 51.71938239520247))"
19969,51.813,8.02,13443,"POLYGON ((8.109831528411952 51.75742922248627, 8.109831528411952 51.868502338152254, 7.930168471588048 51.868502338152254, 7.930168471588048 51.75742922248627, 8.109831528411952 51.75742922248627))"
19970,51.757,7.994,43294,"POLYGON ((8.08383152841195 51.70136022241084, 8.08383152841195 51.81257130592872, 7.904168471588047 51.81257130592872, 7.904168471588047 51.70136022241084, 8.08383152841195 51.70136022241084))"
19971,51.934,8.089,6415,"POLYGON ((8.178831528411951 51.87857849345469, 8.178831528411951 51.989353137865464, 7.999168471588047 51.989353137865464, 7.999168471588047 51.87857849345469, 8.178831528411951 51.87857849345469))"
19972,51.806,7.736,16144,"POLYGON ((7.8258315284119515 51.750420594567004, 7.8258315284119515 51.86151096201985, 7.646168471588046 51.86151096201985, 7.646168471588046 51.750420594567004, 7.8258315284119515 51.750420594567004))"
19973,51.832,8.003,22427,"POLYGON ((8.092831528411951 51.776452645312844, 8.092831528411951 51.88747892634368, 7.9131684715880475 51.88747892634368, 7.9131684715880475 51.776452645312844, 8.092831528411951 51.776452645312844))"
19974,51.888,8.053,4920,"POLYGON ((8.142831528411952 51.83252171660166, 8.142831528411952 51.94340988770403, 7.963168471588047 51.94340988770403, 7.963168471588047 51.83252171660166, 8.142831528411952 51.83252171660166))"
19975,51.925,7.863,10153,"POLYGON ((7.952831528411952 51.8695673821227, 7.952831528411952 51.98036424389815, 7.773168471588048 51.98036424389815, 7.773168471588048 51.8695673821227, 7.952831528411952 51.8695673821227))"
19977,52.033,7.831,12633,"POLYGON ((7.920831528411951 51.97770080846654, 7.920831528411951 52.088230881591315, 7.741168471588047 52.088230881591315, 7.741168471588047 51.97770080846654, 7.920831528411951 51.97770080846654))"
19979,51.991,8.029,12614,"POLYGON ((8.11883152841195 51.935648897027214, 8.11883152841195 52.04628276801196, 7.939168471588048 52.04628276801196, 7.939168471588048 51.935648897027214, 8.11883152841195 51.935648897027214))"
19980,52.058,8.019,15200,"POLYGON ((8.108831528411951 52.00273172226855, 8.108831528411951 52.113199982751105, 7.929168471588047 52.113199982751105, 7.929168471588047 52.00273172226855, 8.108831528411951 52.00273172226855))"
19981,51.845,7.796,15177,"POLYGON ((7.885831528411952 51.7894686749835, 7.885831528411952 51.90046290422898, 7.706168471588048 51.90046290422898, 7.706168471588048 51.7894686749835, 7.885831528411952 51.7894686749835))"
19982,52.002,7.773,32519,"POLYGON ((7.862831528411951 51.94666249000139, 7.862831528411951 52.05726918157611, 7.683168471588047 52.05726918157611, 7.683168471588047 51.94666249000139, 7.862831528411951 51.94666249000139))"
19983,51.716,8.289,10553,"POLYGON ((8.378831528411952 51.660309738259805, 8.378831528411952 51.7716217665982, 8.199168471588047 51.7716217665982, 8.199168471588047 51.660309738259805, 8.378831528411952 51.660309738259805))"
19984,51.962,7.967,47813,"POLYGON ((8.056831528411951 51.90661307080315, 8.056831528411951 52.01731857704693, 7.877168471588047 52.01731857704693, 7.877168471588047 51.90661307080315, 8.056831528411951 51.90661307080315))"
19985,51.875,7.9,1793,"POLYGON ((7.989831528411951 51.81950567746071, 7.989831528411951 51.9304259192424, 7.810168471588049 51.9304259192424, 7.810168471588049 51.81950567746071, 7.989831528411951 51.81950567746071))"
19986,50.85,6.165,35483,"POLYGON ((6.254831528411951 50.79325012957144, 6.254831528411951 50.90668091216012, 6.0751684715880465 50.90668091216012, 6.0751684715880465 50.79325012957144, 6.254831528411951 50.79325012957144))"
19988,51.944,8.381,180556,"POLYGON ((8.470831528411953 51.88859084098591, 8.470831528411953 51.99934079623029, 8.291168471588048 51.99934079623029, 8.291168471588048 51.88859084098591, 8.470831528411953 51.88859084098591))"
19990,52.038,8.29,1227,"POLYGON ((8.379831528411952 51.9827069903833, 8.379831528411952 52.09322470266274, 8.200168471588047 52.09322470266274, 8.200168471588047 51.9827069903833, 8.379831528411952 51.9827069903833))"
19991,52.028,8.35,13927,"POLYGON ((8.43983152841195 51.97269462697168, 8.43983152841195 52.08323706010007, 8.260168471588045 52.08323706010007, 8.260168471588045 51.97269462697168, 8.43983152841195 51.97269462697168))"
19992,51.956,8.21,33177,"POLYGON ((8.299831528411953 51.90060566025545, 8.299831528411953 52.01132598404701, 8.120168471588048 52.01132598404701, 8.120168471588048 51.90060566025545, 8.299831528411953 51.90060566025545))"
19994,51.781,8.32,9028,"POLYGON ((8.409831528411953 51.7253897873552, 8.409831528411953 51.83654175479474, 8.230168471588048 51.83654175479474, 8.230168471588048 51.7253897873552, 8.409831528411953 51.7253897873552))"
19997,51.151,7.995,17140,"POLYGON ((8.084831528411952 51.09461696278547, 8.084831528411952 51.20731423279344, 7.9051684715880475 51.20731423279344, 7.9051684715880475 51.09461696278547, 8.084831528411952 51.09461696278547))"
19998,51.209,7.973,15814,"POLYGON ((8.062831528411952 51.15268782770818, 8.062831528411952 51.2652433983891, 7.883168471588047 51.2652433983891, 7.883168471588047 51.15268782770818, 8.062831528411952 51.15268782770818))"
19999,51.086,8.164,1553,"POLYGON ((8.253831528411952 51.02953761398707, 8.253831528411952 51.142393547725376, 8.074168471588047 51.142393547725376, 8.074168471588047 51.02953761398707, 8.253831528411952 51.02953761398707))"
20001,50.989,7.841,20228,"POLYGON ((7.930831528411951 50.93241933657933, 7.930831528411951 51.04551177525302, 7.751168471588047 51.04551177525302, 7.751168471588047 50.93241933657933, 7.930831528411951 50.93241933657933))"
20002,51.046,8.314,3800,"POLYGON ((8.403831528411953 50.9894888201357, 8.403831528411953 51.102442320911976, 8.224168471588047 51.102442320911976, 8.224168471588047 50.9894888201357, 8.403831528411953 50.9894888201357))"
20003,51.036,8.385,14000,"POLYGON ((8.47483152841195 50.97947662598339, 8.47483152841195 51.09245450991909, 8.295168471588047 51.09245450991909, 8.295168471588047 50.97947662598339, 8.47483152841195 50.97947662598339))"
20004,50.996,8.499,6300,"POLYGON ((8.588831528411951 50.93942786662733, 8.588831528411951 51.052503248778194, 8.409168471588048 51.052503248778194, 8.409168471588048 50.93942786662733, 8.588831528411951 50.93942786662733))"
20005,51.023,8.399,4500,"POLYGON ((8.48883152841195 50.96646077616423, 8.48883152841195 51.07947035306201, 8.309168471588045 51.07947035306201, 8.309168471588045 50.96646077616423, 8.48883152841195 50.96646077616423))"
20006,51.0,8.264,13468,"POLYGON ((8.35383152841195 50.94343274132029, 8.35383152841195 51.05649837612888, 8.174168471588047 51.05649837612888, 8.174168471588047 50.94343274132029, 8.35383152841195 50.94343274132029))"
20007,51.812,8.407,43115,"POLYGON ((8.49683152841195 51.7564279898755, 8.49683152841195 51.867503570183956, 8.317168471588047 51.867503570183956, 8.317168471588047 51.7564279898755, 8.49683152841195 51.7564279898755))"
20008,51.033,8.256,1874,"POLYGON ((8.345831528411953 50.97647296807404, 8.345831528411953 51.0894581662865, 8.166168471588048 51.0894581662865, 8.166168471588048 50.97647296807404, 8.345831528411953 50.97647296807404))"
20009,50.897,7.931,1703,"POLYGON ((8.020831528411952 50.84030730605881, 8.020831528411952 50.95362375919431, 7.841168471588047 50.95362375919431, 7.841168471588047 50.84030730605881, 8.020831528411952 50.84030730605881))"
20010,50.879,7.869,22432,"POLYGON ((7.9588315284119515 50.82228540416299, 7.9588315284119515 50.935645652059954, 7.779168471588046 50.935645652059954, 7.779168471588046 50.82228540416299, 7.9588315284119515 50.82228540416299))"
20011,50.96,8.032,28798,"POLYGON ((8.12183152841195 50.903384006823856, 8.12183152841195 51.016547090249226, 7.942168471588048 51.016547090249226, 7.942168471588048 50.903384006823856, 8.12183152841195 50.903384006823856))"
20012,50.955,7.99,93468,"POLYGON ((8.079831528411953 50.898377916955056, 8.079831528411953 51.011553177580446, 7.900168471588048 51.011553177580446, 7.900168471588048 50.898377916955056, 8.079831528411953 50.898377916955056))"
20013,50.921,8.015,7141,"POLYGON ((8.104831528411951 50.86433651730599, 8.104831528411951 50.97759456002972, 7.925168471588048 50.97759456002972, 7.925168471588048 50.86433651730599, 8.104831528411951 50.86433651730599))"
20015,50.895,8.121,9360,"POLYGON ((8.210831528411953 50.83830487223798, 8.210831528411953 50.95162619201045, 8.031168471588048 50.95162619201045, 8.031168471588048 50.83830487223798, 8.210831528411953 50.83830487223798))"
20017,50.918,8.073,3110,"POLYGON ((8.162831528411953 50.86133286535529, 8.162831528411953 50.97459821046747, 7.983168471588048 50.97459821046747, 7.983168471588048 50.86133286535529, 8.162831528411953 50.86133286535529))"
20018,50.851,7.992,93678,"POLYGON ((8.081831528411952 50.79425134569427, 8.081831528411952 50.90767969653583, 7.902168471588047 50.90767969653583, 7.902168471588047 50.79425134569427, 8.081831528411952 50.79425134569427))"
20019,50.888,8.025,45914,"POLYGON ((8.114831528411951 50.83129635441007, 8.114831528411951 50.94463470632456, 7.935168471588049 50.94463470632456, 7.935168471588049 50.83129635441007, 8.114831528411951 50.83129635441007))"
20020,50.864,8.079,14431,"POLYGON ((8.168831528411953 50.807267156866715, 8.168831528411953 50.92066389185187, 7.989168471588048 50.92066389185187, 7.989168471588048 50.807267156866715, 8.168831528411953 50.807267156866715))"
20022,50.826,8.052,5835,"POLYGON ((8.14183152841195 50.76922094782024, 8.14183152841195 50.88271008197191, 7.962168471588047 50.88271008197191, 7.962168471588047 50.76922094782024, 8.14183152841195 50.76922094782024))"
20023,51.149,7.961,57547,"POLYGON ((8.050831528411951 51.09261452019945, 8.050831528411951 51.20531667433216, 7.8711684715880486 51.20531667433216, 7.8711684715880486 51.09261452019945, 8.050831528411951 51.09261452019945))"
20024,51.876,8.449,40000,"POLYGON ((8.538831528411952 51.82050691113917, 8.538831528411952 51.93142468614825, 8.359168471588047 51.93142468614825, 8.359168471588047 51.82050691113917, 8.538831528411952 51.82050691113917))"
20026,52.024,8.157,67666,"POLYGON ((8.24683152841195 51.968689682079585, 8.24683152841195 52.07924200260475, 8.067168471588047 52.07924200260475, 8.067168471588047 51.968689682079585, 8.24683152841195 51.968689682079585))"
20027,52.078,8.431,6500,"POLYGON ((8.52083152841195 52.02275646090055, 8.52083152841195 52.13317525612599, 8.341168471588047 52.13317525612599, 8.341168471588047 52.02275646090055, 8.52083152841195 52.02275646090055))"
20028,52.086,8.41,6500,"POLYGON ((8.499831528411951 52.03076635824176, 8.499831528411951 52.14116536359684, 8.320168471588048 52.14116536359684, 8.320168471588048 52.03076635824176, 8.499831528411951 52.03076635824176))"
20029,51.713,9.107,30027,"POLYGON ((9.19683152841195 51.657306045418935, 9.19683152841195 51.76862545772643, 9.017168471588047 51.76862545772643, 9.017168471588047 51.657306045418935, 9.19683152841195 51.657306045418935))"
20030,50.84,6.441,314031,"POLYGON ((6.530831528411952 50.783237969295854, 6.530831528411952 50.896693067455075, 6.351168471588048 50.896693067455075, 6.351168471588048 50.783237969295854, 6.530831528411952 50.783237969295854))"
